player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0034686,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,39.0,1,0.0,0.0,45.0,21.0,3.0,0.003112844016868621,0,3.55,0.14831534120327222,0.1813689809630459,0.3494312984790405,0.0,9.9,12.9,4,0.03389830508474576,0.04907306434023991,0.03917910447761194,0.09010590909931057,0.03614457831325301,0.09090909090909091,0.06666666666666667,0.07142857142857142,0.06352683461117196,0.047097480832420595,0.3305084745762712,0.032579048388726134
00-0034705,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,11.0,0,0.0,0.0,1.0,0.8352160445647314,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015549901046084254
00-0034710,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,8.0,0,0.0,0.0,18.0,2.0,1.0,1.993958842358552,0,0.4444444444444444,0.07407407407407407,0.06818181818181818,0.15883838383838383,0.0,0.8,1.8,1,0.07142857142857142,0.06818181818181818,0.0625,0.1616883116883117,0.08163265306122448,,0.16666666666666666,0.16666666666666666,,,0.2857142857142857,0.06711409395973153
00-0034747,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,31,154.0,1,0.0,0.0,339.0,31.0,7.0,-1.633277634052221,0,3.101537915783339,0.9599749912249913,1.2155087649492713,2.290818622301977,0.0,21.4,36.4,6,0.14903846153846154,0.2022673031026253,0.05363321799307959,0.3853715347897926,0.10687022900763359,0.1111111111111111,0.0945945945945946,0.0963855421686747,0.10899067005937235,0.1077184054283291,0.7403846153846154,0.07493720920657142
00-0034747,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,10,116.0,0,1.0,1.0,128.0,19.0,4.0,-0.9247830607637297,0,2.912994350282486,0.2703298391732696,0.4527852243945474,0.7224444158360874,0.0,9.600000000000001,14.600000000000001,4,0.07042253521126761,0.11743119266055047,0.03512014787430684,0.19957875694534177,0.10034602076124567,0.0,0.0784313725490196,0.07017543859649122,0.050173010380622836,0.08027681660899655,0.8169014084507042,0.03978852128413364
00-0034764,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,68,507.0,2,0.0,0.0,957.0,173.0,21.0,7.649782129957687,1,10.371223351759788,2.102122874078454,4.158556919894509,6.064174155043837,0.0,64.7,97.7,15,0.13934426229508196,0.25732723850497446,0.09730033745781777,0.4148781842466025,0.13780918727915195,0.09090909090909091,0.12209302325581395,0.11855670103092783,0.11435913909412143,0.12842916800513976,1.0389344262295082,0.07491412096675254
00-0034764,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,66,113,1107.0,6,0.0,0.0,1421.0,333.0,50.0,44.7688919711706,0,12.06216304666856,3.003731467452695,4.14284482583503,7.405588579263563,0.0,146.70000000000002,212.7,14,0.212406015037594,0.29095004095004096,0.1931554524361949,0.5513690553164238,0.2497180239115723,0.21428571428571427,0.23923444976076555,0.23628691983122363,0.2320018690986433,0.24263156198640073,2.080827067669173,0.141524498975328
00-0034764,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,59,105,843.0,5,0.0,0.0,1237.0,252.0,44.0,29.17307774765558,0,10.36047409617266,2.8124937967170505,4.366687848104889,7.275422188748998,0.0,114.30000000000001,173.3,16,0.1643192488262911,0.25992855641941587,0.12233009708737864,0.45442171837496936,0.18687652405231656,0.2,0.19047619047619047,0.19140625,0.19343826202615827,0.18950121924185326,1.3192488262910798,0.11391273482587719
00-0034764,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,62,445.0,2,0.0,0.0,722.0,123.0,23.0,18.40413693504282,0,6.6010754199151105,1.500748916422994,2.5193638343765423,4.01467805869807,0.0,56.5,91.5,9,0.1631578947368421,0.26860119047619047,0.0967741935483871,0.45961779448621554,0.16894457099468488,0.1111111111111111,0.17424242424242425,0.16666666666666666,0.140027841052898,0.15737787901797012,1.1710526315789473,0.09648234847526256
00-0034764,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,39,74,424.0,4,0.0,0.0,819.0,107.0,25.0,-0.4773392622954349,0,8.162286356485987,2.4142031428553716,3.2075655568767796,5.866600604096803,0.0,66.4,105.4,14,0.16371681415929204,0.22231270358306188,0.07697841726618705,0.42342538410538755,0.12994177137603433,0.15384615384615385,0.15337423312883436,0.15343915343915343,0.1418939626110941,0.13472264787005822,0.9380530973451328,0.08112559843598467
00-0034764,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,57,418.0,2,0.0,0.0,624.0,104.0,19.0,5.544708495787039,0,11.56266194503778,1.6706277215100744,2.413493834446642,4.195387266377761,0.0,53.800000000000004,87.8,16,0.09895833333333333,0.14181818181818182,0.05523101433882103,0.2618920454545455,0.09687137891077637,0.058823529411764705,0.08755760368663594,0.08366533864541832,0.07784745416127054,0.08926180901097404,0.7256944444444444,0.05453416149068323
00-0034765,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,28,44,427.0,5,0.0,0.0,517.0,116.0,23.0,23.72305752482498,0,11.036237838768619,1.4948717540352996,2.2347073115780582,3.80660274915759,0.0,72.7,100.7,13,0.10451306413301663,0.16823950536934593,0.07728181212524983,0.2913612004950017,0.1277678037103531,0.21739130434782608,0.13609467455621302,0.14583333333333334,0.1725795540290896,0.1456925038378477,1.0142517814726841,0.07994093738092213
