season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2016,REG,0,David Johnson,RB,ARI,3.869200968523003,25.597269624573375,2.6375078124999995,293,1239,4.228668941979522,16,00-0032187,David,Johnson,31,D.Johnson,,,,
2016,REG,0,Latavius Murray,RB,LV,3.9130710659898473,45.64102564102564,2.5891712707182335,195,788,4.041025641025641,12,00-0030513,Latavius,Murray,28,L.Murray,,,,
2016,REG,0,Jonathan Stewart,RB,CAR,4.37992718446602,38.07339449541284,2.834389743589743,218,824,3.779816513761468,9,00-0026153,Jonathan,Stewart,28,J.Stewart,,,,
2016,REG,0,LeSean McCoy,RB,BUF,3.9576400947119184,26.923076923076923,3.003444444444444,234,1267,5.414529914529915,13,00-0027029,LeSean,McCoy,25,L.McCoy,,,,
2016,REG,0,Doug Martin,RB,TB,5.17163895486936,33.33333333333333,2.8401652892561984,144,421,2.923611111111111,3,00-0029613,Douglas,Martin,22,,,,,
2016,REG,0,Paul Perkins,RB,NYG,3.6825657894736863,5.357142857142857,2.5745514018691584,112,456,4.071428571428571,0,00-0032417,Paul,Perkins,28,P.Perkins,,,,
2016,REG,0,C.J. Anderson,RB,DEN,4.113478260869565,22.727272727272727,2.49030612244898,110,437,3.9727272727272727,4,00-0029854,Cortrelle,Anderson,22,C.Anderson,,,,
2016,REG,0,Tim Hightower,RB,NO,3.7370437956204365,27.819548872180448,2.553854838709678,133,548,4.120300751879699,4,00-0026289,Tim,Hightower,34,T.Hightower,,,,
2016,REG,0,Matt Asiata,RB,MIN,3.999452736318411,38.84297520661157,2.256415929203541,121,402,3.322314049586777,6,00-0028198,Matt,Asiata,44,M.Asiata,,,,
2016,REG,0,Jay Ajayi,RB,MIA,3.9076100628930805,23.076923076923077,2.7522027027027027,260,1272,4.892307692307693,8,00-0031590,Jay,Ajayi,23,J.Ajayi,,,,
2016,REG,0,Devonta Freeman,RB,ATL,4.0473401297497675,33.03964757709251,2.681221649484536,227,1079,4.753303964757709,11,00-0031285,Devonta,Freeman,24,D.Freeman,,,,
2016,REG,0,Jerick McKinnon,RB,MIN,4.868923933209647,25.78616352201258,2.640301470588236,159,539,3.389937106918239,2,00-0031376,Jerick,McKinnon,21,J.McKinnon,,,,
2016,REG,0,Carlos Hyde,RB,SF,3.8389676113360314,12.903225806451612,2.675216931216931,217,988,4.552995391705069,6,00-0031045,Carlos,Hyde,28,C.Hyde,,,,
2016,REG,0,Bilal Powell,RB,NYJ,3.2576038781163446,9.16030534351145,2.716583333333332,131,722,5.511450381679389,3,00-0028064,Bilal,Powell,29,B.Powell,,,,
2016,REG,0,LeGarrette Blount,RB,NE,4.074013781223086,43.47826086956522,2.6807575757575774,299,1161,3.882943143812709,18,00-0027325,LeGarrette,Blount,29,L.Blount,,,,
2016,REG,0,Giovani Bernard,RB,CIN,4.864451038575669,6.593406593406594,2.7615421686746995,91,337,3.7032967032967035,2,00-0030456,Giovani,Bernard,25,G.Bernard,,,,
2016,REG,0,Jeremy Hill,RB,CIN,4.382038140643624,19.81981981981982,2.613369999999999,222,839,3.779279279279279,9,00-0031301,Jeremy,Hill,32,,,,,
2016,REG,0,Rashad Jennings,RB,NYG,4.270439189189188,6.666666666666667,2.5109565217391308,180,592,3.2888888888888888,3,00-0027155,Rashad,Jennings,23,R.Jennings,,,,
2016,REG,0,Dwayne Washington,RB,DET,5.354360902255639,17.77777777777778,2.897609756097561,90,266,2.9555555555555557,1,00-0032450,Dwayne,Washington,36,,,,,
2016,REG,0,Devontae Booker,RB,DEN,4.505098039215687,24.137931034482758,2.4843607594936703,174,612,3.5172413793103448,4,00-0032972,Devontae,Booker,23,D.Booker,,,,
2016,REG,0,Kenneth Dixon,RB,BAL,4.082931937172775,20.454545454545457,2.7949066666666664,88,382,4.340909090909091,2,00-0032411,Kenneth,Dixon,30,K.Dixon,,,,
2016,REG,0,Mark Ingram,RB,NO,3.456490891658675,18.536585365853657,2.5829790575916234,205,1043,5.087804878048781,6,00-0027966,Mark,Ingram,22,M.Ingram,,,,
2016,REG,0,Melvin Gordon,RB,LAC,4.083901705115346,36.22047244094488,2.5134117647058827,254,997,3.925196850393701,10,00-0032144,Melvin,Gordon,28,,,,,
2016,REG,0,Charcandrick West,RB,KC,4.908395904436858,27.27272727272727,2.8742368421052626,88,293,3.3295454545454546,1,00-0030668,Charcandrick,West,35,C.West,,,,
2016,REG,0,T.J. Yeldon,RB,JAX,4.513744588744587,18.6046511627907,2.580464285714286,129,462,3.5813953488372094,1,00-0032209,Timothy,Yeldon,24,T.Yeldon,,,,
2016,REG,0,Matt Forte,RB,NYJ,4.21070110701107,14.678899082568808,2.6368564102564105,218,813,3.729357798165138,7,00-0026184,Matthew,Forte,22,M.Forte,,,,
2016,REG,0,Isaiah Crowell,RB,CLE,3.512090336134455,26.767676767676768,2.751632530120481,198,952,4.808080808080808,7,00-0030656,Isaiah,Crowell,34,I.Crowell,,,,
2016,REG,0,Tevin Coleman,RB,ATL,4.342923076923076,27.966101694915253,2.7682336448598135,118,520,4.406779661016949,8,00-0032058,Tevin,Coleman,26,T.Coleman,,,,
2016,REG,0,DeAndre Washington,RB,LV,3.1377730192719486,20.689655172413794,2.588197530864198,87,467,5.367816091954023,2,00-0032940,DeAndre,Washington,33,D.Washington,,,,
2016,REG,0,Todd Gurley,RB,LAR,4.7833785310734465,25.899280575539567,2.533310204081632,278,885,3.183453237410072,6,00-0032241,Todd,Gurley,30,T.Gurley,,,,
2016,REG,0,Chris Ivory,RB,JAX,4.812850574712643,21.1864406779661,2.8285,118,435,3.6864406779661016,3,00-0027531,Chris,Ivory,33,,,,,
2016,REG,0,DeMarco Murray,RB,TEN,4.187264224473888,46.75767918088737,2.9033038461538467,293,1283,4.378839590443686,9,00-0028009,DeMarco,Murray,29,D.Murray,,,,
2016,REG,0,Jordan Howard,RB,CHI,3.616641279512565,27.77777777777778,2.7219004329004335,252,1313,5.2103174603174605,6,00-0032780,Jordan,Howard,24,J.Howard,,,,
2016,REG,0,Le'Veon Bell,RB,PIT,3.9478785488958983,24.521072796934863,3.072778225806453,261,1268,4.85823754789272,7,00-0030496,Le'Veon,Bell,26,L.Bell,,,,
2016,REG,0,Jacquizz Rodgers,RB,TB,3.6650178571428587,24.8062015503876,2.680044642857143,129,560,4.341085271317829,2,00-0028083,Jacquizz,Rodgers,32,J.Rodgers,,,,
2016,REG,0,Ezekiel Elliott,RB,DAL,3.6513059472716116,28.88198757763975,2.805418918918917,322,1631,5.065217391304348,15,00-0033045,Ezekiel,Elliott,21,E.Elliott,,,,
2016,REG,0,Darren Sproles,RB,PHI,3.9798858447488596,10.638297872340425,2.8127926829268297,94,438,4.659574468085107,2,00-0023564,Darren,Sproles,43,D.Sproles,,,,
2016,REG,0,Terrance West,RB,BAL,4.158560311284045,21.875,2.804792899408283,192,771,4.015625,5,00-0031375,Terrance,West,28,T.West,,,,
2016,REG,0,DeAngelo Williams,RB,PIT,4.957172011661808,24.489795918367346,3.0757142857142856,98,343,3.5,4,00-0024242,DeAngelo,Williams,34,D.Williams,,,,
2016,REG,0,Matt Jones,RB,WAS,3.8946086956521753,29.292929292929294,2.8340227272727274,99,460,4.646464646464646,3,00-0031939,Matt,Jones,31,,,,,
2016,REG,0,Theo Riddick,RB,DET,4.525714285714288,13.043478260869565,2.7401351351351346,92,357,3.880434782608696,1,00-0030107,Theo,Riddick,25,,,,,
2016,REG,0,Frank Gore,RB,IND,3.7029941291585113,20.912547528517113,2.3430564516129038,263,1022,3.8859315589353614,4,00-0023500,Frank,Gore,23,F.Gore,,,,
2016,REG,0,Alfred Blue,RB,HOU,3.7713333333333314,20.0,2.400329787234043,100,420,4.2,1,00-0031075,Alfred,Blue,28,A.Blue,,,,
2016,REG,0,Lamar Miller,RB,HOU,4.027347703842548,26.591760299625467,2.5244837398373976,267,1067,3.9962546816479403,5,00-0029615,Lamar,Miller,26,L.Miller,,,,
2016,REG,0,Rob Kelley,RB,WAS,4.077017045454545,22.61904761904762,2.684644736842105,168,704,4.190476190476191,6,00-0032371,Robert,Kelley,32,R.Kelley,,,,
2016,REG,0,Christine Michael,RB,GB,4.576466552315608,20.945945945945947,2.6025859374999993,148,583,3.939189189189189,7,00-0030432,Christine,Michael,32,C.Michael,,,,
2016,REG,0,Spencer Ware,RB,KC,3.966449511400651,21.962616822429908,2.820456852791878,214,921,4.303738317757009,3,00-0030414,Spencer,Ware,32,S.Ware,,,,
2016,REG,0,Ryan Mathews,RB,PHI,4.391981845688351,21.935483870967744,2.6877058823529403,155,661,4.264516129032258,8,00-0027864,Ryan,Mathews,24,,,,,
2016,REG,0,Justin Forsett,RB,DEN,5.292508591065294,8.045977011494253,2.806716216216217,87,291,3.3448275862068964,1,00-0026373,Justin,Forsett,20,J.Forsett,,,,
2016,REG,0,Thomas Rawls,RB,SEA,4.920143266475645,18.34862385321101,2.5330967741935493,109,349,3.2018348623853212,3,00-0031897,Thomas,Rawls,34,T.Rawls,,,,
2016,REG,0,Zach Zenner,FB,DET,3.9841616766467065,19.318181818181817,2.581418918918919,88,334,3.7954545454545454,4,00-0031665,Zach,Zenner,34,Z.Zenner,,,,
2016,REG,0,Derrick Henry,RB,TEN,4.1207346938775515,52.72727272727272,2.793009803921568,110,490,4.454545454545454,5,00-0032764,Derrick,Henry,22,D.Henry,,,,
2016,REG,0,Mike Gillislee,RB,BUF,3.4515944540727914,45.54455445544555,2.6981170212765955,101,577,5.712871287128713,8,00-0030433,Mike,Gillislee,35,M.Gillislee,,,,
2016,REG,1,Mark Ingram,RB,NO,3.3375862068965514,0.0,2.0284545454545455,12,58,4.833333333333333,0,00-0027966,Mark,Ingram,22,M.Ingram,,,,
2016,REG,1,Christine Michael,RB,SEA,3.8610606060606063,6.666666666666667,2.1525000000000003,15,66,4.4,0,00-0030432,Christine,Michael,32,C.Michael,,,,
2016,REG,1,Spencer Ware,FB,KC,3.515285714285714,0.0,3.0491818181818187,11,70,6.363636363636363,1,00-0030414,Spencer,Ware,32,S.Ware,,,,
2016,REG,1,Isaiah Crowell,RB,CLE,3.4035483870967744,25.0,2.6431818181818176,12,62,5.166666666666667,1,00-0030656,Isaiah,Crowell,34,I.Crowell,,,,
2016,REG,1,Melvin Gordon,RB,LAC,3.707719298245614,50.0,2.2432307692307694,14,57,4.071428571428571,2,00-0032144,Melvin,Gordon,28,M.Gordon,,,,
2016,REG,1,Eddie Lacy,RB,GB,3.939508196721312,0.0,2.205909090909091,14,61,4.357142857142857,0,00-0030485,Eddie,Lacy,27,E.Lacy,,,,
2016,REG,1,David Johnson,RB,ARI,3.1079775280898883,43.75,2.5288666666666666,16,89,5.5625,1,00-0032187,David,Johnson,31,D.Johnson,,,,
2016,REG,1,Doug Martin,RB,TB,4.393709677419354,16.666666666666664,2.7473749999999995,18,62,3.4444444444444446,0,00-0029613,Doug,Martin,22,D.Martin,,,,
2016,REG,1,LeSean McCoy,RB,BUF,5.544655172413794,31.25,2.9702857142857146,16,58,3.625,1,00-0027029,LeSean,McCoy,25,L.McCoy,,,,
2016,REG,1,Frank Gore,RB,IND,3.3574576271186443,0.0,2.073461538461538,14,59,4.214285714285714,0,00-0023500,Frank,Gore,23,F.Gore,,,,
2016,REG,1,Rashad Jennings,RB,NYG,3.692133333333333,11.11111111111111,2.5682666666666667,18,75,4.166666666666667,0,00-0027155,Rashad,Jennings,23,R.Jennings,,,,
2016,REG,1,Jeremy Langford,RB,CHI,4.972982456140351,29.411764705882355,2.4907692307692306,17,57,3.3529411764705883,1,00-0031569,Jeremy,Langford,33,J.Langford,,,,
2016,REG,1,Arian Foster,RB,MIA,6.097631578947368,15.384615384615385,2.592538461538461,13,38,2.923076923076923,0,00-0026796,Arian,Foster,29,A.Foster,,,,
2016,REG,1,Ezekiel Elliott,RB,DAL,5.612156862745097,10.0,2.7602777777777776,20,51,2.55,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,,,,
2016,REG,1,Devonta Freeman,RB,ATL,9.6745,27.27272727272727,2.510125,11,20,1.8181818181818181,0,00-0031285,Devonta,Freeman,24,D.Freeman,,,,
2016,REG,1,C.J. Anderson,RB,DEN,3.6868478260869564,15.0,2.550421052631579,20,92,4.6,1,00-0029854,Cortrelle,Anderson,22,C.Anderson,,,,
2016,REG,1,DeMarco Murray,RB,TEN,5.15642857142857,30.76923076923077,2.596,13,42,3.230769230769231,0,00-0028009,DeMarco,Murray,29,D.Murray,,,,
2016,REG,1,Lamar Miller,RB,HOU,4.183679245283019,17.857142857142858,2.293851851851852,28,106,3.7857142857142856,0,00-0029615,Lamar,Miller,26,L.Miller,,,,
2016,REG,1,Ryan Mathews,RB,PHI,4.936103896103896,13.636363636363635,2.5696363636363633,22,77,3.5,1,00-0027864,Ryan,Mathews,24,R.Mathews,,,,
2016,REG,1,DeAngelo Williams,RB,PIT,3.3109090909090906,34.61538461538461,2.8448846153846157,26,143,5.5,2,00-0024242,DeAngelo,Williams,34,D.Williams,,,,
2016,REG,1,Terrance West,RB,BAL,5.881875000000001,33.33333333333333,2.983090909090909,12,32,2.6666666666666665,0,00-0031375,Terrance,West,28,T.West,,,,
2016,REG,1,Adrian Peterson,RB,MIN,8.301935483870968,42.10526315789473,2.325428571428571,19,31,1.631578947368421,0,00-0025394,Adrian,Peterson,28,A.Peterson,,,,
2016,REG,1,Jonathan Stewart,RB,CAR,3.69484375,60.0,2.5948,15,64,4.266666666666667,0,00-0026153,Jonathan,Stewart,28,J.Stewart,,,,
2016,REG,1,T.J. Yeldon,RB,JAX,7.452702702702704,5.0,2.107214285714286,20,37,1.85,1,00-0032209,Timothy,Yeldon,24,T.Yeldon,,,,
2016,REG,1,Ameer Abdullah,RB,DET,4.163333333333334,0.0,2.8521818181818186,12,63,5.25,0,00-0032104,Ameer,Abdullah,21,A.Abdullah,,,,
2016,REG,1,Matt Forte,RB,NYJ,3.600624999999999,4.545454545454546,2.5502631578947366,22,96,4.363636363636363,0,00-0026184,Matthew,Forte,22,M.Forte,,,,
2016,REG,1,Latavius Murray,RB,LV,3.508474576271186,14.285714285714285,2.0698333333333334,14,59,4.214285714285714,1,00-0030513,Latavius,Murray,28,L.Murray,,,,
2016,REG,1,Thomas Rawls,RB,SEA,5.4821875,16.666666666666664,2.387636363636364,12,32,2.6666666666666665,0,00-0031897,Thomas,Rawls,34,T.Rawls,,,,
2016,REG,1,Justin Forsett,RB,BAL,4.389268292682928,10.0,2.9556666666666667,10,41,4.1,0,00-0026373,Justin,Forsett,29,J.Forsett,,,,
2016,REG,1,LeGarrette Blount,RB,NE,4.777,22.727272727272727,2.7253684210526314,22,70,3.1818181818181817,1,00-0027325,LeGarrette,Blount,29,L.Blount,,,,
2016,REG,1,Todd Gurley,RB,LAR,6.484255319148936,29.411764705882355,3.1891249999999998,17,47,2.764705882352941,0,00-0032241,Todd,Gurley,30,T.Gurley,,,,
2016,REG,1,Danny Woodhead,RB,LAC,2.623146067415731,0.0,2.4416249999999997,16,89,5.5625,0,00-0026019,Danny,Woodhead,39,D.Woodhead,,,,
2016,REG,1,Carlos Hyde,RB,SF,4.295909090909092,8.695652173913043,2.5851,23,88,3.8260869565217392,2,00-0031045,Carlos,Hyde,28,C.Hyde,,,,
2016,REG,2,Christine Michael,RB,SEA,3.3131666666666666,20.0,2.1576250000000003,10,60,6.0,0,00-0030432,Christine,Michael,32,C.Michael,,,,
2016,REG,2,David Johnson,RB,ARI,5.030444444444446,8.333333333333332,3.1624166666666658,12,45,3.75,0,00-0032187,David,Johnson,31,D.Johnson,,,,
2016,REG,2,C.J. Anderson,RB,DEN,4.410135135135135,35.0,2.386375,20,74,3.7,1,00-0029854,C.J.,Anderson,22,C.Anderson,,,,
2016,REG,2,Jeremy Hill,RB,CIN,6.513636363636362,18.181818181818183,2.7018,11,22,2.0,0,00-0031301,Jeremy,Hill,32,J.Hill,,,,
2016,REG,2,DeAngelo Williams,RB,PIT,6.063829787234045,21.875,3.229448275862069,32,94,2.9375,0,00-0024242,DeAngelo,Williams,34,D.Williams,,,,
2016,REG,2,Shane Vereen,RB,NYG,4.400571428571429,0.0,2.704444444444445,11,35,3.1818181818181817,0,00-0027994,Shane,Vereen,34,S.Vereen,,,,
2016,REG,2,Spencer Ware,RB,KC,4.155087719298245,20.0,2.5819,10,57,5.7,0,00-0030414,Spencer,Ware,32,S.Ware,,,,
2016,REG,2,Melvin Gordon,RB,LAC,3.942352941176471,12.5,2.44815,24,102,4.25,1,00-0032144,Melvin,Gordon,28,M.Gordon,,,,
2016,REG,2,Frank Gore,RB,IND,3.8090909090909095,69.23076923076923,2.2419230769230762,13,44,3.3846153846153846,0,00-0023500,Frank,Gore,23,F.Gore,,,,
2016,REG,2,Carlos Hyde,RB,SF,7.539705882352941,0.0,3.0905,14,34,2.4285714285714284,0,00-0031045,Carlos,Hyde,28,C.Hyde,,,,
2016,REG,2,Chris Johnson,RB,ARI,4.591296296296297,50.0,2.3948571428571435,16,54,3.375,1,00-0026164,Chris,Johnson,23,C.Johnson,,,,
2016,REG,2,Isaiah Crowell,RB,CLE,2.763984962406015,38.88888888888889,2.926142857142857,18,133,7.388888888888889,1,00-0030656,Isaiah,Crowell,34,I.Crowell,,,,
2016,REG,2,Eddie Lacy,RB,GB,4.359400000000001,8.333333333333332,2.769909090909091,12,50,4.166666666666667,0,00-0030485,Eddie,Lacy,27,E.Lacy,,,,
2016,REG,2,Todd Gurley,RB,LAR,5.5858823529411765,63.1578947368421,2.4880666666666666,19,51,2.6842105263157894,0,00-0032241,Todd,Gurley,30,T.Gurley,,,,
2016,REG,2,Justin Forsett,RB,BAL,6.354324324324323,14.285714285714285,3.002583333333334,14,37,2.642857142857143,0,00-0026373,Justin,Forsett,29,J.Forsett,,,,
2016,REG,2,DeMarco Murray,RB,TEN,2.7488764044943825,41.66666666666667,2.553444444444444,12,89,7.416666666666667,0,00-0028009,DeMarco,Murray,29,D.Murray,,,,
2016,REG,2,Fozzy Whittaker,RB,CAR,3.2209000000000003,25.0,2.9835333333333334,16,100,6.25,0,00-0029731,Fozzy,Whittaker,43,F.Whittaker,,,,
2016,REG,2,Jeremy Langford,RB,CHI,5.7232142857142865,18.181818181818183,2.4597777777777776,11,28,2.5454545454545454,1,00-0031569,Jeremy,Langford,33,J.Langford,,,,
2016,REG,2,Ezekiel Elliott,RB,DAL,4.206867469879518,23.809523809523807,2.471666666666667,21,83,3.9523809523809526,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,,,,
2016,REG,2,Devonta Freeman,RB,ATL,3.2877419354838713,76.47058823529412,2.9061875,17,93,5.470588235294118,0,00-0031285,Devonta,Freeman,24,D.Freeman,,,,
2016,REG,2,Matt Forte,RB,NYJ,4.5829,3.3333333333333335,2.7610000000000006,30,100,3.3333333333333335,3,00-0026184,Matt,Forte,22,M.Forte,,,,
2016,REG,2,Adrian Peterson,RB,MIN,8.341578947368422,41.66666666666667,2.594,12,19,1.5833333333333333,0,00-0025394,Adrian,Peterson,28,A.Peterson,,,,
2016,REG,2,Tevin Coleman,RB,ATL,4.069347826086957,50.0,2.944727272727273,12,46,3.8333333333333335,1,00-0032058,Tevin,Coleman,26,T.Coleman,,,,
2016,REG,2,Rashad Jennings,RB,NYG,5.81923076923077,16.666666666666664,2.475599999999999,12,26,2.1666666666666665,0,00-0027155,Rashad,Jennings,23,R.Jennings,,,,
2016,REG,2,Matt Jones,RB,WAS,3.8734426229508196,0.0,2.7373846153846157,13,61,4.6923076923076925,1,00-0031939,Matt,Jones,31,M.Jones,,,,
2016,REG,2,Darren Sproles,RB,PHI,5.4185,0.0,2.941909090909091,12,40,3.3333333333333335,0,00-0023564,Darren,Sproles,43,D.Sproles,,,,
2016,REG,2,Theo Riddick,RB,DET,4.19108108108108,18.181818181818183,2.7235555555555555,11,37,3.3636363636363638,0,00-0030107,Theo,Riddick,25,T.Riddick,,,,
2016,REG,2,LeSean McCoy,RB,BUF,4.482711864406779,6.666666666666667,2.767583333333333,15,59,3.933333333333333,0,00-0027029,LeSean,McCoy,25,L.McCoy,,,,
2016,REG,2,Terrance West,RB,BAL,4.689047619047618,9.090909090909092,2.8688181818181815,11,42,3.8181818181818183,0,00-0031375,Terrance,West,28,T.West,,,,
2016,REG,2,Lamar Miller,RB,HOU,4.1781818181818196,16.666666666666664,2.5463478260869565,24,77,3.2083333333333335,0,00-0029615,Lamar,Miller,26,L.Miller,,,,
2016,REG,2,LeGarrette Blount,RB,NE,3.7161788617886176,44.827586206896555,2.7124230769230766,29,123,4.241379310344827,1,00-0027325,LeGarrette,Blount,29,L.Blount,,,,
2016,REG,3,Devonta Freeman,RB,ATL,2.7513157894736837,7.142857142857142,2.5131666666666663,14,152,10.857142857142858,0,00-0031285,Devonta,Freeman,24,D.Freeman,,,,
2016,REG,3,Jeremy Hill,RB,CIN,3.0330927835051544,35.294117647058826,2.5777647058823536,17,97,5.705882352941177,2,00-0031301,Jeremy,Hill,32,J.Hill,,,,
2016,REG,3,Frank Gore,RB,IND,3.6619512195121953,19.047619047619047,2.4291578947368424,21,82,3.9047619047619047,1,00-0023500,Frank,Gore,23,F.Gore,,,,
2016,REG,3,Lamar Miller,RB,HOU,3.8721249999999996,4.761904761904762,2.314894736842105,21,80,3.8095238095238093,0,00-0029615,Lamar,Miller,26,L.Miller,,,,
2016,REG,3,LeGarrette Blount,RB,NE,3.183619047619048,41.66666666666667,2.410571428571428,24,105,4.375,2,00-0027325,LeGarrette,Blount,29,L.Blount,,,,
2016,REG,3,Carlos Hyde,RB,SF,3.5498058252427183,42.857142857142854,2.38255,21,103,4.904761904761905,2,00-0031045,Carlos,Hyde,28,C.Hyde,,,,
2016,REG,3,Matt Forte,RB,NYJ,3.974153846153846,0.0,2.2958571428571424,15,65,4.333333333333333,0,00-0026184,Matt,Forte,22,M.Forte,,,,
2016,REG,3,David Johnson,RB,ARI,4.171807228915663,26.31578947368421,2.628235294117647,19,83,4.368421052631579,2,00-0032187,David,Johnson,31,D.Johnson,,,,
2016,REG,3,C.J. Anderson,RB,DEN,5.347297297297297,14.285714285714285,2.9385833333333338,14,37,2.642857142857143,0,00-0029854,C.J.,Anderson,22,C.Anderson,,,,
2016,REG,3,Dwayne Washington,RB,DET,5.364999999999999,30.0,3.212444444444445,10,38,3.8,0,00-0032450,Dwayne,Washington,36,D.Washington,,,,
2016,REG,3,Theo Riddick,RB,DET,14.507777777777777,10.0,2.6478,10,9,0.9,0,00-0030107,Theo,Riddick,25,T.Riddick,,,,
2016,REG,3,Isaiah Crowell,RB,CLE,3.0741772151898727,46.666666666666664,2.6701428571428574,15,79,5.266666666666667,0,00-0030656,Isaiah,Crowell,34,I.Crowell,,,,
2016,REG,3,Orleans Darkwa,RB,NYG,2.864716981132075,0.0,2.4552222222222215,10,53,5.3,1,00-0030860,Orleans,Darkwa,26,O.Darkwa,,,,
2016,REG,3,Spencer Ware,RB,KC,4.9692,20.0,2.5016000000000003,20,75,3.75,0,00-0030414,Spencer,Ware,32,S.Ware,,,,
2016,REG,3,Chris Ivory,RB,JAX,12.867142857142857,8.333333333333332,3.2253999999999996,12,14,1.1666666666666667,0,00-0027531,Christopher,Ivory,33,C.Ivory,,,,
2016,REG,3,Cameron Artis-Payne,RB,CAR,4.051489361702128,8.333333333333332,2.911083333333334,12,47,3.9166666666666665,0,00-0031599,Cameron,Artis-Payne,34,C.Artis-Payne,,,,
2016,REG,3,Duke Johnson,RB,CLE,2.7527536231884056,30.0,2.3653333333333335,10,69,6.9,0,00-0032257,Duke,Johnson,29,D.Johnson,,,,
2016,REG,3,Christine Michael,RB,SEA,3.646603773584906,5.0,2.4378333333333324,20,106,5.3,2,00-0030432,Christine,Michael,32,C.Michael,,,,
2016,REG,3,Latavius Murray,RB,LV,4.317837837837838,40.0,2.8499,10,37,3.7,1,00-0030513,Latavius,Murray,28,L.Murray,,,,
2016,REG,3,Eddie Lacy,RB,GB,3.544174757281553,11.76470588235294,2.5300000000000002,17,103,6.0588235294117645,0,00-0030485,Eddie,Lacy,27,E.Lacy,,,,
2016,REG,3,Tevin Coleman,RB,ATL,5.511666666666666,8.333333333333332,2.6375833333333336,12,42,3.5,3,00-0032058,Tevin,Coleman,26,T.Coleman,,,,
2016,REG,3,Derrick Henry,RB,TEN,3.8846666666666674,40.0,2.446111111111111,10,45,4.5,0,00-0032764,Derrick,Henry,22,D.Henry,,,,
2016,REG,3,Mark Ingram,RB,NO,3.1045454545454545,6.666666666666667,2.1981333333333333,15,77,5.133333333333334,0,00-0027966,Mark,Ingram,22,M.Ingram,,,,
2016,REG,3,Todd Gurley,RB,LAR,4.641294117647058,18.51851851851852,2.4092400000000005,27,85,3.1481481481481484,2,00-0032241,Todd,Gurley,30,T.Gurley,,,,
2016,REG,3,LeSean McCoy,RB,BUF,3.432818181818182,35.294117647058826,2.6852666666666667,17,110,6.470588235294118,2,00-0027029,LeSean,McCoy,25,L.McCoy,,,,
2016,REG,3,Wendell Smallwood,RB,PHI,4.069493670886076,41.17647058823529,2.9725625,17,79,4.647058823529412,1,00-0032782,Wendell,Smallwood,28,W.Smallwood,,,,
2016,REG,3,DeMarco Murray,RB,TEN,3.0593859649122814,25.0,2.9005333333333336,16,114,7.125,1,00-0028009,DeMarco,Murray,29,D.Murray,,,,
2016,REG,3,Charles Sims,RB,TB,4.161636363636363,46.15384615384615,2.5850000000000004,13,55,4.230769230769231,1,00-0031390,Charles,Sims,34,C.Sims,,,,
2016,REG,3,Terrance West,RB,BAL,3.406,0.0,2.6402,10,45,4.5,0,00-0031375,Terrance,West,28,T.West,,,,
2016,REG,3,Matt Jones,RB,WAS,4.243692307692308,17.647058823529413,2.9420666666666673,17,65,3.823529411764706,0,00-0031939,Matt,Jones,31,M.Jones,,,,
2016,REG,3,Jerick McKinnon,RB,MIN,5.824222222222223,43.75,2.7496666666666667,16,45,2.8125,0,00-0031376,Jerick,McKinnon,21,J.McKinnon,,,,
2016,REG,3,Ezekiel Elliott,RB,DAL,4.163142857142858,50.0,2.726464285714286,30,140,4.666666666666667,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,,,,
2016,REG,3,Melvin Gordon,RB,LAC,5.940857142857143,12.5,2.4269999999999996,16,35,2.1875,1,00-0032144,Melvin,Gordon,28,M.Gordon,,,,
2016,REG,3,Shane Vereen,RB,NYG,2.3920895522388057,0.0,2.5889,11,67,6.090909090909091,1,00-0027994,Shane,Vereen,34,S.Vereen,,,,
2016,REG,4,Theo Riddick,RB,DET,5.491290322580645,0.0,2.9323,11,31,2.8181818181818183,0,00-0030107,Theo,Riddick,25,T.Riddick,,,,
2016,REG,4,Giovani Bernard,RB,CIN,7.757222222222222,10.0,2.7328888888888887,10,18,1.8,0,00-0030456,Giovani,Bernard,25,G.Bernard,,,,
2016,REG,4,Lamar Miller,RB,HOU,4.0371951219512185,26.31578947368421,2.9388235294117644,19,82,4.315789473684211,0,00-0029615,Lamar,Miller,26,L.Miller,,,,
2016,REG,4,C.J. Anderson,RB,DEN,5.590204081632654,21.052631578947366,2.4923124999999997,19,49,2.5789473684210527,1,00-0029854,C.J.,Anderson,22,C.Anderson,,,,
2016,REG,4,Matt Forte,RB,NYJ,6.804444444444444,28.57142857142857,2.555153846153846,14,27,1.9285714285714286,0,00-0026184,Matthew,Forte,22,M.Forte,,,,
2016,REG,4,Orleans Darkwa,RB,NYG,3.9085416666666664,0.0,2.7870833333333334,12,48,4.0,1,00-0030860,Orleans,Darkwa,26,O.Darkwa,,,,
