player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",GB,2022,5,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,1.0439267,0,1.0,0.025641026,0.0068728523,0.043272536,0.0,6.2,7.2
00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",GB,2022,9,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,19.0,0,0.0,0.0,14.0,5.0,1.0,1.6992688,0,1.3571428,0.025,0.033816423,0.0611715,0.0,1.9,2.9
00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",GB,2022,10,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,-1.0,0,0.0,0.0,-1.0,0.0,0.0,-0.94953483,0,0.0,0.05263158,-0.004484305,0.07580835,0.0,-0.1,0.9
00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",GB,2022,13,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,6.0,0.0,0.0,-0.6211583,1,0.0,0.033333335,0.018867925,0.063207544,0.0,2.0,2.0
00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",GB,2022,15,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,14.0,0,0.0,0.0,7.0,7.0,1.0,1.2386492,0,2.0,0.035714287,0.050724637,0.08907867,0.0,1.4,2.4
00-0024243,M.Lewis,Marcedes Lewis,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",GB,2022,16,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,32.0,1,0.0,0.0,30.0,2.0,2.0,4.5564456,0,1.0666667,0.05263158,0.09118541,0.14277716,0.0,9.2,11.2
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",TB,2022,3,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,0.76786715,0,1.0,0.025,0.052401748,0.07418122,0.0,1.2,2.2
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",TB,2022,5,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,6.0,0.0,0.0,-0.7902157,0,0.0,0.02,0.01734104,0.04213873,0.0,0.0,0.0
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",TB,2022,7,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,5.0,3.0,0.0,0.41304606,0,1.6,0.020833334,0.013927577,0.040999305,0.0,0.8,1.8
00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",TB,2022,8,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-0.4612882,0,0.0,0.023809524,0.044368602,0.066772304,0.0,0.0,0.0
