receptions,targets,receiving_yards,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,target_share,air_yards_share,wopr_x,fantasy_points_ppr,tgt_sh,ay_sh,wopr_y,ry_sh,rfd_sh,rtdfd_sh,w8dom,yptmpa,ppr_sh,player_id,player_name,season
11,23,132.0,181.0,56.0,6.0,0.6706050221411557,0.5209117108546266,1.3705457308099722,30.200000000000003,0.0572139303482587,0.0458576133772485,0.1225069862241869,0.050324056423942,0.0458015267175572,0.0486111111111111,0.055643860523769,0.3283582089552239,0.0368014428115327,00-0031044,Troy Niklas,2017
9,14,86.0,66.0,31.0,6.0,0.3819822703616823,0.243872626935231,0.7436842443971852,23.6,0.0520446096654275,0.032368808239333,0.1039619610896076,0.0400558919422449,0.0594059405940594,0.063063063063063,0.052044713553796,0.3197026022304832,0.0346254291499163,00-0031167,Scott Simonson,2018
2,2,11.0,8.0,3.0,1.0,0.063894523326572,0.0361349379080783,0.1211362415255128,3.1,0.0307692307692307,0.0148698884758364,0.0580497569345153,0.0253456221198156,0.0476190476190476,0.04,0.0202764976958525,0.1692307692307692,0.0174687253465569,00-0031167,Scott Simonson,2019
7,9,67.0,63.0,11.0,2.0,0.2592534235916588,0.2042217065171546,0.5318353299494966,19.7,0.0526315789473684,0.0446175637393767,0.114641419412554,0.067067067067067,0.0416666666666666,0.0566037735849056,0.0936536536536536,0.391812865497076,0.0520393068469991,00-0031260,Logan Thomas,2017
12,17,77.0,135.0,34.0,3.0,0.4778734495942968,0.4273770635886549,1.0159741189035036,20.3,0.0639097744360902,0.0518035303146584,0.1373074859058621,0.0521680216802168,0.0441176470588235,0.04,0.0417344173441734,0.2894736842105263,0.0388264096090582,00-0031260,Logan Thomas,2018
16,28,173.0,214.0,77.0,10.0,0.8576363190741054,0.7395427214171897,1.804134383603191,39.3,0.0632054176072234,0.0508917954815695,0.1355215627960908,0.0547815072830905,0.0689655172413793,0.0670731707317073,0.0543515216159461,0.3905191873589165,0.0375064419461357,00-0031260,Logan Thomas,2019
72,110,670.0,770.0,288.0,36.0,3.0931080660842283,3.4186769740021075,7.032735980927818,176.62,0.1830282861896838,0.207491242252762,0.4405354230867354,0.1765015806111696,0.1956521739130435,0.21,0.2162012644889357,1.114808652246256,0.1357007852236581,00-0031260,Logan Thomas,2020
18,25,196.0,249.0,67.0,10.0,0.8188948306595365,1.2233917645216894,2.084716481154487,53.6,0.1602564102564102,0.2429268292682926,0.4347260787992495,0.1778584392014519,0.1923076923076923,0.2166666666666666,0.2172867513611615,1.2564102564102564,0.1314434253764284,00-0031260,Logan Thomas,2021
39,61,323.0,430.0,126.0,15.0,2.0170961108700487,1.5417955228716975,4.1049010323152615,77.3,0.141860465116279,0.1197438039543302,0.3085857408378828,0.1135325131810193,0.1041666666666666,0.0981595092024539,0.1013523263342891,0.7511627906976744,0.0748088648020904,00-0031260,Logan Thomas,2022
55,78,496.0,471.0,229.0,21.0,2.101869394972843,1.89738512322075,4.48097367871379,126.8,0.128500823723229,0.1032441911442349,0.2753465885002314,0.1238761238761238,0.1153846153846153,0.1213592233009708,0.1324342324342324,0.8171334431630972,0.0919333555674782,00-0031260,Logan Thomas,2023
57,81,660.0,789.0,136.0,40.0,2.32868964311195,2.2088698865450302,5.039243385249447,171.0,0.149171270718232,0.1421365519726175,0.3374661476554421,0.1665404996214988,0.1913875598086124,0.2025316455696202,0.1903752568400562,1.2154696132596683,0.1281647704276656,00-0031273,Cameron Brate,2016
48,77,591.0,711.0,143.0,33.0,2.067941112045027,1.8289010741783909,4.382142419992414,143.1,0.1272727272727272,0.115197666882696,0.2830672244152477,0.1282830475363577,0.1358024691358024,0.1449814126394052,0.1487802841829323,0.9768595041322314,0.0993763802275031,00-0031273,Cameron Brate,2017
30,49,289.0,405.0,51.0,18.0,1.3091608689971976,1.0795211868725805,2.7194061343066025,92.9,0.0827702702702702,0.0640417457305502,0.1753888019898456,0.0583131557707828,0.0725806451612903,0.0857142857142857,0.0841505246166263,0.4881756756756756,0.0600579245429391,00-0031273,Cameron Brate,2018
36,55,311.0,385.0,90.0,21.0,1.3805978743589848,0.872759227368384,2.6818282706963457,91.1,0.1022304832713754,0.0686886708296164,0.2082966615707563,0.0701398285972034,0.1,0.1041666666666666,0.0827785295444294,0.5780669144981413,0.0659113271980089,00-0031273,Cameron Brate,2019
28,34,282.0,291.0,71.0,17.0,0.8596878141173703,0.79138345616017,1.8435001404881743,68.2,0.0660194174757281,0.061522198731501,0.1482468851987931,0.0695780903034789,0.0829268292682926,0.0781893004115226,0.0661887880322568,0.5475728155339806,0.0462209932769464,00-0031273,Cameron Brate,2020
30,57,245.0,434.0,81.0,15.0,1.3840879172165828,1.3370896112015151,3.012094603665935,78.5,0.0837004405286343,0.079662261380323,0.1892804698972099,0.048960831334932,0.0597609561752988,0.0655172413793103,0.0596814855807661,0.3597650513950073,0.0437921185343865,00-0031273,Cameron Brate,2021
20,38,174.0,251.0,65.0,8.0,0.9421365345300436,0.8426830071879262,2.003082906826614,37.4,0.103542234332425,0.0894193088706804,0.2268487985951819,0.0734177215189873,0.0655737704918032,0.0583941605839416,0.0587341772151898,0.4741144414168937,0.047510162601626,00-0031273,Cameron Brate,2022
73,117,804.0,1133.0,243.0,38.0,3.243921101680494,4.270465174779957,7.855207274866711,171.4,0.2312252964426877,0.2995769434161819,0.5864994993969772,0.2477657935285054,0.2360248447204969,0.2356321839080459,0.2443664809766504,1.5889328063241106,0.1506283504701643,00-0031299,Jordan Matthews,2016
25,36,282.0,253.0,124.0,14.0,1.2310745956207416,1.1965161496354004,2.684173198175893,57.2,0.1241379310344827,0.0991379310344827,0.2655172413793103,0.1488126649076517,0.1521739130434782,0.145631067961165,0.1372319501079395,0.9724137931034482,0.0814582739960125,00-0031299,Jordan Matthews,2017
20,28,300.0,285.0,83.0,14.0,0.7671039715842128,0.9711690451616044,1.8304742889894423,62.0,0.0676328502415458,0.0887297633872976,0.1724330860721569,0.0927357032457496,0.0858895705521472,0.086021505376344,0.0915798669444257,0.7246376811594203,0.0573171859110659,00-0031299,Jordan Matthews,2018
4,12,33.0,175.0,7.0,1.0,0.2912280701754386,0.5698803958472467,0.8357583823562306,7.300000000000001,0.1411764705882353,0.2543604651162791,0.4152530779753762,0.0702127659574468,0.037037037037037,0.0344827586206896,0.0561702127659574,0.388235294117647,0.0501718213058419,00-0031299,Jordan Matthews,2019
0,1,0.0,16.0,0.0,0.0,0.0344827586206896,0.0454545454545454,0.0835423197492163,0.0,0.032258064516129,0.04177545691906,0.0818074623094415,0.0,0.0,0.0,,0.0,0.0,00-0031299,Jordan Matthews,2024
54,89,559.0,609.0,212.0,30.0,2.5982393407714675,2.1731634758029363,5.418573444219256,133.9,0.166044776119403,0.1337579617834395,0.3560735336058561,0.1797427652733119,0.1875,0.1942857142857142,0.1971275455519828,1.042910447761194,0.1225965940303973,00-0031302,C.J. Fiedorowicz,2016
14,22,127.0,181.0,37.0,7.0,0.5951844701844702,0.5843325228007396,1.301809471237223,26.700000000000003,0.1157894736842105,0.113125,0.2641842105263158,0.1030844155844155,0.1166666666666666,0.1076923076923077,0.0824675324675324,0.6684210526315789,0.0725582912114788,00-0031302,C.J. Fiedorowicz,2017
30,47,271.0,381.0,105.0,14.0,1.2160168119654045,1.0520704182994418,2.560474510757716,69.1,0.0807560137457044,0.0745159397613925,0.1807467724276707,0.0645391759942843,0.0679611650485436,0.0661157024793388,0.0627424519065386,0.4656357388316151,0.0454557415008946,00-0031384,Richard Rodgers,2016
12,19,160.0,131.0,89.0,6.0,0.5658880901188008,0.5718620276902594,1.249135554561383,34.0,0.0599369085173501,0.0625596943648519,0.1399531182679068,0.0746268656716417,0.0571428571428571,0.0583333333333333,0.0730348258706467,0.5047318611987381,0.0430510534846029,00-0031384,Richard Rodgers,2017
1,1,7.0,-2.0,9.0,1.0,0.0204081632653061,-0.0051020408163265,0.0270408163265306,1.7000000000000002,0.02,-0.0051020408163265,0.0259183673469387,0.0148619957537154,0.0555555555555555,0.0454545454545454,0.0118895966029724,0.14,0.0120875995449374,00-0031384,Richard Rodgers,2018
24,31,345.0,305.0,95.0,16.0,0.8396930663788627,1.042195873854403,1.989076711266376,70.5,0.0993589743589743,0.1138484509145203,0.2401172222700778,0.1787564766839378,0.1720430107526881,0.1714285714285714,0.1763385146804836,1.1057692307692308,0.098422448694681,00-0031384,Richard Rodgers,2020
2,2,11.0,1.0,10.0,0.0,0.0588235294117647,0.0045454545454545,0.0914171122994652,3.1,0.0588235294117647,0.0045454545454545,0.0918716577540106,0.0585106382978723,0.0,0.0,0.0468085106382978,0.3235294117647059,0.0363764374559962,00-0031384,Richard Rodgers,2021
1,4,4.0,-4.0,3.0,0.0,0.1044948211842876,-0.0156184427559173,0.1458093218472893,1.4,0.0350877192982456,-0.0058394160583941,0.047960046100653,0.0055555555555555,0.0,0.0,0.0044444444444444,0.0350877192982456,0.0056089743589743,00-0031384,Richard Rodgers,2022
61,85,711.0,676.0,283.0,37.0,2.195146192990337,2.3904054307478613,4.966003091009008,144.20000000000002,0.1669941060903732,0.1708364922921405,0.3871603529692723,0.1968983661035724,0.2032967032967033,0.1919191919191919,0.1700186928828579,1.3968565815324163,0.1268428274867175,00-0031387,Eric Ebron,2016
53,86,574.0,629.0,258.0,30.0,2.509311933095876,2.3075388610871386,5.379245102404811,132.4,0.1508771929824561,0.137908353431265,0.3366424722186962,0.1284116331096197,0.1428571428571428,0.1422594142259414,0.1303155133842475,1.0070175438596491,0.0914427791974583,00-0031387,Eric Ebron,2017
66,110,750.0,1038.0,250.0,39.0,2.687547540439712,3.5451012067446306,6.5128921553808095,222.2,0.170807453416149,0.2137561779242174,0.4272161224635976,0.1632208922742111,0.1645569620253164,0.1884057971014492,0.1972433804860355,1.1645962732919255,0.1321753613705312,00-0031387,Eric Ebron,2018
31,52,375.0,495.0,155.0,20.0,1.7173342358124968,2.093565716597113,4.041497355336724,86.5,0.1481481481481481,0.1887152115897827,0.3731943914940483,0.1631853785900783,0.1639344262295081,0.1631205673758865,0.1621272502404837,1.0683760683760684,0.0940912848627246,00-0031387,Eric Ebron,2019
56,91,558.0,658.0,192.0,30.0,2.1998498271530518,2.441059545192839,5.008516422364564,141.8,0.1486928104575163,0.1552252889832507,0.3472194468728751,0.1463798530954879,0.155440414507772,0.1548672566371681,0.1474069127794206,0.9117647058823528,0.09831655434451,00-0031387,Eric Ebron,2020
12,18,84.0,116.0,21.0,6.0,0.4557863852075675,0.4245453286752578,0.9808613078840316,32.5,0.0547112462006079,0.0501513186338089,0.1221879242079589,0.0413793103448275,0.0588235294117647,0.0619469026548672,0.0512852664576802,0.2553191489361702,0.0471082765618205,00-0031387,Eric Ebron,2021
13,20,154.0,186.0,28.0,9.0,0.5707233515020246,0.530971405537258,1.2277650111291174,34.4,0.0615384615384615,0.0580705588510771,0.138764139388554,0.0720973782771535,0.0947368421052631,0.0943396226415094,0.075859720803541,0.4738461538461538,0.0519449142304904,00-0031418,Austin Seferian-Jenkins,2016
50,74,357.0,448.0,124.0,18.0,2.4077908378620982,1.709933676223487,4.8086398301495885,103.7,0.1800486618004866,0.136793893129771,0.3795081072045467,0.1224279835390946,0.1395348837209302,0.1438356164383561,0.1332365044783345,0.8686131386861314,0.1008519411810472,00-0031418,Austin Seferian-Jenkins,2017
11,19,90.0,101.0,30.0,6.0,0.5111396664713419,0.4946610171702151,1.1129722117261631,26.0,0.0900473933649289,0.0649517684887459,0.1870325048383901,0.0590163934426229,0.0779220779220779,0.0823529411764705,0.0722131147540983,0.4265402843601896,0.0556745182012847,00-0031418,Austin Seferian-Jenkins,2018
0,1,0.0,3.0,0.0,0.0,0.0238095238095238,0.0096153846153846,0.0424450549450549,0.0,0.0232558139534883,0.0098039215686274,0.0427268581851345,0.0,0.0,0.0,,0.0,0.0,00-0031462,Jerome Cunningham,2018
1,1,10.0,10.0,0.0,1.0,0.0232558139534883,0.0195694716242661,0.0485823510672188,2.0,0.0232558139534883,0.0195694716242661,0.0505392982296454,0.0505050505050505,0.1,0.0909090909090909,0.0404040404040404,0.2325581395348837,0.0314366551398931,00-0031484,Chris Manhertz,2016
2,4,17.0,25.0,9.0,1.0,0.1380160759956156,0.0981117616294273,0.2757023471340225,3.7,0.0459770114942528,0.0364963503649635,0.0981625975333501,0.032015065913371,0.037037037037037,0.0333333333333333,0.0256120527306968,0.1954022988505747,0.0172141062622127,00-0031484,Chris Manhertz,2017
2,5,52.0,33.0,45.0,1.0,0.157502329916123,0.2212717998455376,0.3911437547660609,13.2,0.05,0.0536585365853658,0.1179268292682927,0.0730337078651685,0.0285714285714285,0.05,0.0984269662921348,0.52,0.0510480315569649,00-0031484,Chris Manhertz,2018
1,1,11.0,2.0,9.0,1.0,0.025,0.0054794520547945,0.0413356164383561,2.1,0.024390243902439,0.0053763440860215,0.0408864411224757,0.0375426621160409,0.0555555555555555,0.0526315789473684,0.0300341296928327,0.2682926829268293,0.0235902044484385,00-0031484,Chris Manhertz,2019
6,8,52.0,32.0,33.0,1.0,0.2545465835907012,0.1296051878828587,0.4725435069040529,11.2,0.0333333333333333,0.0174386920980926,0.0639509536784741,0.0283842794759825,0.0114942528735632,0.010752688172043,0.022707423580786,0.2166666666666666,0.0188844675254603,00-0031484,Chris Manhertz,2020
6,9,71.0,68.0,26.0,4.0,0.2728144168388071,0.2175302125171113,0.5614927740201886,19.1,0.0316901408450704,0.028052805280528,0.069977455492028,0.0404558404558404,0.0493827160493827,0.0568181818181818,0.0609361009361009,0.25,0.0333449720670391,00-0031484,Chris Manhertz,2021
6,8,42.0,21.0,35.0,2.0,0.2477251633923298,0.0670114535628442,0.4184957625824856,10.2,0.0384615384615384,0.0134357005758157,0.0684408681529602,0.0304127443881245,0.0289855072463768,0.0259740259740259,0.0243301955104996,0.2019230769230769,0.0212748206240614,00-0031484,Chris Manhertz,2022
2,4,16.0,12.0,10.0,1.0,0.1461766203145513,0.027434118044805,0.2384688131031905,3.6,0.0341880341880341,0.0148514851485148,0.0631632394008631,0.0195838433292533,0.0263157894736842,0.0222222222222222,0.0156670746634026,0.1367521367521367,0.0120128136679124,00-0031484,Chris Manhertz,2023
3,4,30.0,15.0,19.0,2.0,0.1466573966573966,0.080111947051505,0.2760644579221485,12.0,0.0344827586206896,0.0184729064039408,0.0665024630541872,0.0338983050847457,0.0588235294117647,0.073170731707317,0.0556900726392251,0.2586206896551724,0.0349854227405247,00-0031484,Chris Manhertz,2024
2,7,4.0,43.0,9.0,0.0,0.1781116691158636,0.082099689896081,0.3246372866010522,2.4000000000000004,0.0368421052631578,0.0304964539007092,0.0796603210153042,0.0037950664136622,0.0,0.0,0.0030360531309297,0.0210526315789473,0.0061387354205033,00-0031533,Randall Telfer,2016
3,4,36.0,38.0,0.0,2.0,0.1169772256728778,0.1015403033140057,0.2465440508291208,6.6,0.0341880341880341,0.0305466237942122,0.075719350317421,0.0476190476190476,0.054054054054054,0.0465116279069767,0.0380952380952381,0.3076923076923077,0.0260006303183107,00-0031533,Randall Telfer,2017
15,18,86.0,-1.0,100.0,6.0,0.5221622517363663,-0.0484712015600709,0.7493135365124999,28.200000000000003,0.0559006211180124,-0.0004566210045662,0.0834856348733656,0.0444444444444444,0.0594059405940594,0.0625,0.0537373737373737,0.2670807453416149,0.0381184103811841,00-0031558,Maxx Williams,2017
16,17,143.0,46.0,97.0,7.0,0.4577879971375502,0.1372002698561455,0.7827221846056273,37.1,0.0492753623188405,0.0155985079688029,0.0863918498533032,0.0617710583153347,0.0598290598290598,0.0615384615384615,0.0648014620368832,0.4144927536231884,0.0445271243398943,00-0031558,Maxx Williams,2018
15,19,202.0,137.0,104.0,11.0,0.6209710881571102,0.7453824308828512,1.4532243338536612,41.2,0.0430839002267573,0.0376787678767876,0.0947688646415662,0.0604609398383717,0.0748299319727891,0.0736196319018405,0.0608687518706974,0.4580498866213152,0.0356050261852498,00-0031558,Maxx Williams,2019
8,10,102.0,38.0,66.0,4.0,0.2921482002364355,0.1526267829802174,0.5450610484408055,24.200000000000003,0.0467289719626168,0.0251655629139072,0.090225908275051,0.0626535626535626,0.0449438202247191,0.0505050505050505,0.0701228501228501,0.4766355140186916,0.0405754334194024,00-0031558,Maxx Williams,2020
16,17,193.0,90.0,125.0,9.0,0.5334957258765576,0.3632411331902694,1.0545123820480249,41.3,0.103030303030303,0.0703125,0.2107954545454545,0.1276455026455026,0.1384615384615384,0.1333333333333333,0.1221164021164021,1.1696969696969697,0.0768114863859544,00-0031558,Maxx Williams,2021
3,3,18.0,12.0,6.0,0.0,0.0809523809523809,0.0489334386727236,0.155681978499478,4.800000000000001,0.0375,0.0244897959183673,0.0758418367346938,0.04,0.0,0.0,,0.225,0.0372093023255814,00-0031558,Maxx Williams,2022
2,2,13.0,4.0,9.0,0.0,0.0777777777777777,0.0219873150105708,0.1320577871740662,3.3000000000000003,0.0357142857142857,0.010204081632653,0.061734693877551,0.0316301703163017,0.0,0.0,0.0253041362530413,0.2321428571428571,0.0221120343071562,00-0031585,MyCole Pruitt,2016
9,11,102.0,106.0,28.0,6.0,0.4493310163100268,0.5613817075100828,1.066963719722098,25.2,0.0591397849462365,0.076644974692697,0.1500256571735124,0.0718309859154929,0.0952380952380952,0.1,0.0860362173038229,0.5483870967741935,0.0474486913952174,00-0031585,MyCole Pruitt,2018
6,8,90.0,30.0,65.0,4.0,0.3430683586565939,0.1090169555792671,0.5909144068903779,21.0,0.0533333333333333,0.0208623087621696,0.0966898470097357,0.056782334384858,0.0588235294117647,0.0595238095238095,0.0579258675078864,0.6,0.0330292544825416,00-0031585,MyCole Pruitt,2019
5,8,49.0,67.0,13.0,4.0,0.2446309437688748,0.2432103195292304,0.5371936393237735,21.9,0.0439560439560439,0.0410287813839559,0.0987570910412306,0.0334470989761092,0.0512820512820512,0.0674157303370786,0.0631213155445237,0.2692307692307692,0.0406307977736549,00-0031585,MyCole Pruitt,2020
14,18,145.0,118.0,59.0,10.0,0.6205480696552125,0.6568179028737139,1.3905946364944186,48.5,0.0578778135048231,0.0534178361249434,0.1295509891571894,0.0650515926424405,0.09009009009009,0.1056910569105691,0.1020412741139524,0.4662379421221865,0.0569342380203319,00-0031585,MyCole Pruitt,2021
16,21,150.0,118.0,75.0,10.0,0.8578259216132215,0.5807592330727535,1.6932703455707596,55.0,0.0836653386454183,0.0505569837189374,0.1659435949432774,0.0923645320197044,0.119047619047619,0.1505376344086021,0.1627805145046524,0.5976095617529881,0.0807090658292489,00-0031585,MyCole Pruitt,2022
9,12,110.0,62.0,51.0,6.0,0.3439693343292414,0.2044971468441183,0.659102004284745,26.0,0.0372670807453416,0.0221745350500715,0.0736402491580696,0.048629531388152,0.0555555555555555,0.059322033898305,0.0589036251105216,0.3416149068322981,0.0369959304476507,00-0031585,MyCole Pruitt,2023
6,10,40.0,33.0,16.0,2.0,0.3683307433307433,0.1646104855976898,0.6677234549144979,16.0,0.0564971751412429,0.0235546038543897,0.1035894457953761,0.0282087447108603,0.0307692307692307,0.0394736842105263,0.0407488139505064,0.2259887005649717,0.0310909020247949,00-0031585,MyCole Pruitt,2024
6,6,44.0,23.0,21.0,1.0,0.122086247086247,0.0821468565029595,0.2406321701814422,10.4,0.0410958904109589,0.0254706533776301,0.0820203583185424,0.0452674897119341,0.0227272727272727,0.0196078431372549,0.0362139917695473,0.3013698630136986,0.0301030450387866,00-0031598,Nick Boyle,2016
28,37,203.0,75.0,153.0,11.0,1.1182653810605792,0.3019508432359962,1.888763661856066,50.3,0.0719844357976653,0.0218978102189781,0.1254949018716805,0.0686274509803921,0.0738255033557047,0.0658682634730539,0.0549019607843137,0.3949416342412451,0.042976025700176,00-0031598,Nick Boyle,2017
23,37,213.0,120.0,140.0,10.0,1.1308459958559265,0.3880509275230774,1.967904643050044,44.3,0.0831460674157303,0.0309437854564208,0.1494741294887321,0.0702274975272008,0.0671140939597315,0.0609756097560975,0.0561819980217606,0.4786516853932584,0.0414825080530376,00-0031598,Nick Boyle,2018
31,43,321.0,263.0,160.0,13.0,1.6268137807669203,1.1706070570389269,3.2596456110776297,75.1,0.1033653846153846,0.0739803094233473,0.2142323244617548,0.1022944550669216,0.08125,0.078125,0.0943355640535372,0.7716346153846154,0.0523629568685417,00-0031598,Nick Boyle,2019
14,17,113.0,93.0,34.0,8.0,0.6613354609774047,0.6032768966642725,1.4142970191310975,37.3,0.068,0.0430356316520129,0.1364285053216103,0.0632698768197088,0.086021505376344,0.0934579439252336,0.0791873300271956,0.452,0.0502939431530122,00-0031598,Nick Boyle,2020
1,2,2.0,3.0,0.0,0.0,0.0622605363984674,0.0128718882817243,0.1024011263949082,1.2,0.0294117647058823,0.0064794816414686,0.0493012323719984,0.0048076923076923,0.0,0.0,,0.0294117647058823,0.0090198436560432,00-0031598,Nick Boyle,2021
16,20,160.0,135.0,50.0,7.0,0.5233918128654971,0.3672983188097041,1.0421965424650386,30.0,0.0881057268722467,0.0645007166746297,0.1837591636480738,0.0972644376899696,0.0933333333333333,0.0843373493975903,0.0778115501519756,0.7048458149779736,0.0624609618988132,00-0031609,A.J. Derby,2016
21,40,244.0,362.0,92.0,11.0,1.1575484717306788,1.2653806515595716,2.6220891636877184,55.4,0.099009900990099,0.1071640023682652,0.2342460533797607,0.0912832023943135,0.0846153846153846,0.0909090909090909,0.1037957926846815,0.6039603960396039,0.0653980545849466,00-0031609,A.J. Derby,2017
3,5,48.0,44.0,9.0,3.0,0.1841787439613526,0.2522778452579639,0.4528626076226036,13.8,0.0595238095238095,0.0713128038897893,0.1463359573975457,0.0664819944598338,0.0967741935483871,0.1081081081081081,0.0865189289012003,0.5714285714285714,0.0552486187845303,00-0031609,A.J. Derby,2018
10,17,85.0,114.0,39.0,7.0,0.4447932609262658,0.4418208806972415,0.976464507877468,30.5,0.0507462686567164,0.0534960112623181,0.1189162119949291,0.037997317836388,0.0648148148148148,0.0737704918032786,0.0589692828405389,0.2537313432835821,0.0394067030155817,00-0031610,Darren Waller,2016
6,6,75.0,19.0,56.0,4.0,0.2009761072261072,0.092001095093791,0.3658649274048146,15.6,0.0618556701030927,0.0276162790697674,0.1148765284104531,0.1219512195121951,0.1290322580645161,0.125,0.0975609756097561,0.7731958762886598,0.0791878172588832,00-0031610,Darren Waller,2018
90,117,1145.0,848.0,578.0,53.0,3.808542430861268,4.264991772658393,8.698307887152776,221.0,0.2237093690248566,0.2445918661667147,0.5312375464706567,0.278588807785888,0.2731958762886597,0.2592592592592592,0.2501437735014377,2.1892925430210326,0.1578909766378509,00-0031610,Darren Waller,2019
107,145,1196.0,1128.0,572.0,69.0,4.45577575966716,3.974657406550379,9.465923824086005,278.6,0.2631578947368421,0.2511130899376669,0.5956273140553967,0.2728724617841661,0.3349514563106796,0.3333333333333333,0.2825836837130471,2.17059891107078,0.1823035950321289,00-0031610,Darren Waller,2020
55,93,665.0,918.0,242.0,31.0,2.546214240964712,2.880318468138109,5.835544289143744,133.5,0.2235576923076923,0.2556390977443609,0.5398478166570272,0.2026821091130752,0.2279411764705882,0.2156862745098039,0.1856750990551661,1.5985576923076923,0.1292552573486697,00-0031610,Darren Waller,2021
28,43,388.0,577.0,80.0,18.0,1.2583119176375992,1.8926755642363031,3.212340771421811,84.8,0.1467576791808873,0.2165103189493433,0.3933447739308057,0.191038897095027,0.174757281553398,0.1794871794871795,0.1956882605331645,1.3242320819112627,0.1253621902903435,00-0031610,Darren Waller,2022
52,74,552.0,592.0,211.0,25.0,2.471923230184043,3.6149005533984058,6.238315232654948,113.2,0.1897435897435897,0.2137955940772842,0.455651859877212,0.2234817813765182,0.2475247524752475,0.2407407407407407,0.2073568536726431,1.4153846153846157,0.1365500603136308,00-0031610,Darren Waller,2023
8,11,121.0,66.0,68.0,4.0,0.365712293036147,0.3442339635792336,0.7895322140596841,26.1,0.0416666666666666,0.036646307606885,0.091817046085508,0.0661925601750547,0.0470588235294117,0.0526315789473684,0.0729540481400437,0.4583333333333333,0.0410364453947989,00-0031690,Eric Tomlinson,2017
8,14,72.0,45.0,89.0,3.0,0.460935876276056,0.1590357088873513,0.8027288106352299,15.2,0.0522388059701492,0.018955349620893,0.0935224886519383,0.0418118466898954,0.0394736842105263,0.0352941176470588,0.0334494773519163,0.2686567164179104,0.0259129189539363,00-0031690,Eric Tomlinson,2018
1,1,1.0,0.0,1.0,0.0,0.0238095238095238,0.0,0.0357142857142857,1.1,0.0222222222222222,0.0,0.0333333333333333,0.0040160642570281,0.0,0.0,0.0032128514056224,0.0222222222222222,0.0110820068506951,00-0031690,Eric Tomlinson,2019
0,1,0.0,34.0,0.0,0.0,0.0384615384615384,0.1338582677165354,0.1513930950938825,0.0,0.0384615384615384,0.1338582677165354,0.164778921865536,0.0,0.0,0.0,0.0,0.0,0.0,00-0031690,Eric Tomlinson,2020
1,1,7.0,3.0,4.0,0.0,0.024390243902439,0.0092879256965944,0.0430869138412746,1.7000000000000002,0.024390243902439,0.0092879256965944,0.044015706410934,0.0263157894736842,0.0,0.0,0.0210526315789473,0.1707317073170731,0.0140565569703985,00-0031690,Eric Tomlinson,2021
9,13,79.0,59.0,44.0,5.0,0.3913981061612193,0.2454398410215309,0.7589050479569006,28.9,0.0446735395189003,0.0236757624398073,0.0859509192301964,0.0384241245136186,0.0625,0.0769230769230769,0.0671029359745313,0.2714776632302405,0.0432414639255468,00-0031690,Eric Tomlinson,2022
2,4,9.0,8.0,12.0,0.0,0.1514534777692672,0.0508375383055689,0.2627664934677992,2.9000000000000004,0.0338983050847457,0.0080645161290322,0.0572990705303444,0.0086538461538461,0.0,0.0,0.0069230769230769,0.0762711864406779,0.0082339579784213,00-0031690,Eric Tomlinson,2024
1,1,17.0,17.0,0.0,1.0,0.0285714285714285,0.0435897435897435,0.0733699633699633,8.7,0.0285714285714285,0.0435897435897435,0.0777289377289377,0.0682730923694779,0.0833333333333333,0.1428571428571428,0.1546184738955823,0.4857142857142857,0.1151402858655373,00-0031732,Connor Hamlett,2016
0,1,0.0,2.0,0.0,0.0,0.0526315789473684,0.0294117647058823,0.0995356037151702,0.0,0.0526315789473684,0.0294117647058823,0.1024767801857585,0.0,0.0,0.0,0.0,0.0,0.0,00-0031744,Matt LaCosse,2017
24,37,250.0,202.0,143.0,11.0,1.0180531043201062,0.6400010295045427,1.9750803771333392,55.0,0.0767634854771784,0.0572075899178702,0.1609113001500638,0.0754375377187688,0.0723684210526315,0.0710059171597633,0.072114736057368,0.5186721991701245,0.0482092456567852,00-0031744,Matt LaCosse,2018
13,19,131.0,134.0,46.0,6.0,0.5415674603174603,0.5151051484802204,1.1729247944123449,32.1,0.0629139072847682,0.0559498956158663,0.1391307774198454,0.0667686034658511,0.0631578947368421,0.0642201834862385,0.0677005970583952,0.4337748344370861,0.0444425984382787,00-0031744,Matt LaCosse,2019
2,3,22.0,33.0,1.0,1.0,0.0933062880324543,0.1453604806408544,0.2417117684972796,10.2,0.0476190476190476,0.0674846625766871,0.1254163014899211,0.0443548387096774,0.0416666666666666,0.0666666666666666,0.0688172043010752,0.3492063492063492,0.0468233565919941,00-0031788,Matt Lengel,2016
3,8,17.0,40.0,7.0,2.0,0.2286616161616161,0.1274650116148568,0.4322179323728239,10.7,0.0363636363636363,0.0215169445938676,0.0717590102205486,0.0130869899923017,0.0307692307692307,0.0405405405405405,0.0326918142160636,0.0772727272727272,0.0218787060892324,00-0031788,Matt Lengel,2018
0,1,0.0,15.0,0.0,0.0,0.025,0.0454545454545454,0.0693181818181818,0.0,0.024390243902439,0.0454545454545454,0.0729490022172949,0.0,0.0,0.0,,0.0,0.0,00-0031884,Gabe Holmes,2017
