receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,target_share,air_yards_share,wopr_x,fantasy_points_ppr,wopr_y,ry_sh,rfd_sh,rtdfd_sh,w8dom,yptmpa,ppr_sh,tgt_sh,player_id,player_name,season
29,48,353.0,4,556.0,79.0,17.0,1.422559308308995,2.1851288420265087,3.663429151882048,90.3,0.3960401198384785,0.189989235737352,0.1868131868131868,0.2079207920792079,0.2319913885898816,1.089506172839506,0.137417823228634,0.1481481481481481,00-0031228,Taylor Gabriel,2019
101,169,1367.0,10,1799.0,534.0,65.0,4.580692327019837,6.23240720408494,11.233723533389211,296.6,0.7299955615556748,0.3394586540849267,0.3421052631578947,0.3472222222222222,0.3484900001910183,2.285953177257525,0.2223421640504355,0.2826086956521739,00-0031235,Odell Beckham,2016
25,41,302.0,3,520.0,65.0,15.0,0.9611904158826652,1.466589273346731,2.468398115166709,74.0,0.6815585851142225,0.2701252236135957,0.2777777777777778,0.2903225806451613,0.2911001788908766,1.8414634146341464,0.1937578550481776,0.25,00-0031235,Odell Beckham,2017
77,124,1052.0,6,1412.0,315.0,51.0,3.4591436726247573,5.200686409619324,8.829195995670663,232.34,0.7698898080852061,0.3122588305135055,0.3269230769230769,0.3294797687861271,0.3203952997049221,2.401826484018265,0.2130269744925091,0.2831050228310502,00-0031235,Odell Beckham,2018
75,134,1091.0,5,1744.0,364.0,45.0,4.117821533674065,6.199602083921279,10.516453759255992,215.9,0.6722007214696959,0.2795285677683833,0.2486187845303867,0.2450980392156862,0.2671011150842718,2.02037037037037,0.162646336502388,0.2481481481481481,00-0031235,Odell Beckham,2019
23,43,319.0,3,584.0,46.0,17.0,1.5397891582102108,2.465735300200917,4.035698447455959,86.82,0.5621087186103495,0.210978835978836,0.2023809523809523,0.2,0.2062830687830688,1.5118483412322274,0.134275727674843,0.2037914691943128,00-0031235,Odell Beckham,2020
44,82,537.0,5,1092.0,151.0,27.0,2.4896439240919217,3.7043996993178063,6.327545675660347,129.1,0.472855925198219,0.1540005735589331,0.1666666666666666,0.1720430107526881,0.1648671255138132,1.135306553911205,0.1032981804797644,0.1733615221987315,00-0031235,Odell Beckham,2021
35,64,565.0,3,888.0,155.0,27.0,2.201955246966555,3.412919069004208,5.691976218752778,107.5,0.4281025641025641,0.1688078876605915,0.173076923076923,0.1666666666666666,0.1600463101284732,1.3581730769230769,0.0811700569323004,0.1538461538461538,00-0031235,Odell Beckham Jr.,2023
9,19,55.0,0,164.0,14.0,3.0,0.5929510998585332,0.7532249729476929,1.4166841308511848,14.5,0.1744008895971837,0.0262655205348615,0.024793388429752,0.0220588235294117,0.0210124164278892,0.1950354609929078,0.0192088599210449,0.0673758865248227,00-0031235,Odell Beckham Jr.,2024
78,117,1173.0,8,1522.0,384.0,45.0,2.8206352439495324,4.859404073318374,7.63253571724716,246.3,0.5392312350541257,0.2394855042874642,0.1814516129032258,0.1886120996441281,0.2400732519148199,1.8414442700156983,0.1481931625371536,0.1836734693877551,00-0031236,Brandin Cooks,2016
65,114,1082.0,7,1759.0,227.0,42.0,3.1317055031462577,5.307481542207348,8.41279533426453,221.2,0.5540451378065707,0.234249837627192,0.1810344827586207,0.1856060606060606,0.2311498701017536,1.843270868824532,0.1356589147286821,0.1942078364565587,00-0031236,Brandin Cooks,2017
80,117,1204.0,5,1498.0,346.0,56.0,3.4546577792893767,5.010179194257924,8.689112104914612,243.2,0.5859798499412323,0.2730777954184622,0.2557077625570776,0.244,0.2507203008508988,2.246268656716418,0.1527772542811553,0.2182835820895522,00-0031236,Brandin Cooks,2018
42,72,583.0,2,1004.0,169.0,32.0,1.8035661721681828,3.0940836148728548,4.8712077886632725,117.5,0.3708188933205928,0.1370797084411004,0.1553398058252427,0.1491228070175438,0.1278455849346985,1.0192307692307692,0.0845615752202199,0.1258741258741259,00-0031236,Brandin Cooks,2019
81,119,1150.0,6,1408.0,345.0,51.0,3.553528908670583,4.5353612351100585,8.505046227582916,232.0,0.5871293760270904,0.2487024221453287,0.240566037735849,0.2336065573770492,0.236461937716263,2.228682170542636,0.1549083236515631,0.2306201550387596,00-0031236,Brandin Cooks,2020
90,134,1037.0,6,1423.0,344.0,45.0,4.35361048534085,6.3857109386125765,11.000413385040078,231.8,0.6878112200987603,0.3071682464454976,0.304054054054054,0.3053892215568862,0.3088924918932402,1.998073217726397,0.2060554340675947,0.2581888246628131,00-0031236,Brandin Cooks,2021
57,93,699.0,3,1013.0,205.0,29.0,2.747584422869096,3.928969991268045,6.871655628191276,145.6,0.5407223595497019,0.2373514431239388,0.2357723577235772,0.2335766423357664,0.2327382973562939,1.5129870129870129,0.1557052721634049,0.2012987012987013,00-0031236,Brandin Cooks,2022
54,81,657.0,8,1069.0,125.0,38.0,2.288525463451934,3.729938221258292,6.043744950058706,173.2,0.3957257454624028,0.1491486946651532,0.1784037558685446,0.1862348178137652,0.1663777792615343,1.140625,0.1078254373404718,0.140625,00-0031236,Brandin Cooks,2023
26,54,259.0,3,634.0,55.0,19.0,1.657721592430076,2.467279453624096,4.213678006181981,69.6,0.4244229955861142,0.1100254885301614,0.1743119266055046,0.1788617886178861,0.130877533681272,0.7485549132947977,0.0857818970617235,0.1560693641618497,00-0031236,Brandin Cooks,2024
21,36,288.0,1,453.0,95.0,17.0,1.0162734520720358,1.4151366894253723,2.515005860705814,56.3,0.2424353083398402,0.0941176470588235,0.1205673758865248,0.1146496815286624,0.0877941176470588,0.7309644670050761,0.0590890008396305,0.0913705583756345,00-0031257,Paul Richardson,2016
44,80,703.0,6,1210.0,125.0,33.0,2.499234614236717,3.8622364627713424,6.452417445295015,150.3,0.3941901084758228,0.1766775571751696,0.180327868852459,0.1797235023041474,0.1766361633871945,1.2666666666666666,0.1070543320322516,0.1441441441441441,00-0031257,Paul Richardson,2017
20,35,262.0,2,432.0,46.0,12.0,1.0245341306520397,1.721422299279232,2.7417968054735216,59.1,0.396151684485933,0.1551213735938425,0.144578313253012,0.1538461538461538,0.174097098875074,1.0522088353413654,0.1003463732681336,0.1405622489959839,00-0031257,Paul Richardson,2018
28,42,245.0,2,403.0,50.0,13.0,1.4612536944132777,2.004486479824722,3.5950210774972216,64.5,0.3660867865209257,0.1286089238845144,0.1397849462365591,0.1470588235294117,0.147331583552056,0.8477508650519031,0.1047417992854822,0.1453287197231834,00-0031257,Paul Richardson,2019
14,25,142.0,0,297.0,45.0,7.0,0.8292935203771117,0.7815920250747124,1.7910546981179662,28.200000000000003,0.2898145491068226,0.1026753434562545,0.1014492753623188,0.0933333333333333,0.0821402747650036,0.6698113207547169,0.048619013137478,0.1179245283018868,00-0031268,Walt Powell,2016
13,19,106.0,0,202.0,35.0,7.0,0.5362408754868122,0.6891560226031784,1.2867705290524432,23.0,0.1361142346026067,0.038587550054605,0.0555555555555555,0.0514705882352941,0.030870040043684,0.2912087912087912,0.026976940580356,0.0521978021978022,00-0031291,James Wright,2016
73,117,804.0,3,1133.0,243.0,38.0,3.243921101680494,4.270465174779957,7.855207274866711,171.4,0.5864994993969772,0.2477657935285054,0.2360248447204969,0.2356321839080459,0.2443664809766504,1.5889328063241106,0.1506283504701643,0.2312252964426877,00-0031299,Jordan Matthews,2016
25,36,282.0,1,253.0,124.0,14.0,1.2310745956207416,1.1965161496354004,2.684173198175893,57.2,0.2655172413793103,0.1488126649076517,0.1521739130434782,0.145631067961165,0.1372319501079395,0.9724137931034482,0.0814582739960125,0.1241379310344827,00-0031299,Jordan Matthews,2017
20,28,300.0,2,285.0,83.0,14.0,0.7671039715842128,0.9711690451616044,1.8304742889894423,62.0,0.1724330860721569,0.0927357032457496,0.0858895705521472,0.086021505376344,0.0915798669444257,0.7246376811594203,0.0573171859110659,0.0676328502415458,00-0031299,Jordan Matthews,2018
4,12,33.0,0,175.0,7.0,1.0,0.2912280701754386,0.5698803958472467,0.8357583823562306,7.300000000000001,0.4152530779753762,0.0702127659574468,0.037037037037037,0.0344827586206896,0.0561702127659574,0.388235294117647,0.0501718213058419,0.1411764705882353,00-0031299,Jordan Matthews,2019
0,1,0.0,0,16.0,0.0,0.0,0.0344827586206896,0.0454545454545454,0.0835423197492163,0.0,0.0818074623094415,0.0,0.0,0.0,,0.0,0.0,0.032258064516129,00-0031299,Jordan Matthews,2024
1,6,20.0,0,67.0,2.0,1.0,0.1626373626373626,0.2110436571801087,0.3916866039821201,3.0,0.2055026857843759,0.0355239786856127,0.0357142857142857,0.0303030303030303,0.0284191829484902,0.2702702702702703,0.0158378207158694,0.081081081081081,00-0031310,Devin Street,2016
